product_code,brand_name,generic_name,brand_description,department,dosage_form,unit,category,raw_cost,company,full_pack_quantity,unit_quantity
6009289.00,fertile aid(men) x 90,,FERTILE AID(MEN) X 90 CAPS,Pharmacy,CAPSULES,JAR,,15000,,1,1
6009290.00,fertile aid(women) x 90,,FERTILE AID(WOMEN) X 90 CAPS,Pharmacy,CAPSULES,JAR,,15000,,1,1
713757000000.00,fertile support man x 100,,FERTILE SUPPORT MAN X 100 CAPS,Pharmacy,CAPSULES,JAR,,9170,,1,1
713757000000.00,fertile support women x 100,,FERTILE SUPPORT WOMEN X 100,Pharmacy,,JAR,,8970,,1,1
,fertilgain,,FERTILGAIN TABS X 30,Pharmacy,TABLETS,JAR,,12500,ALMOND ETHICALS LTD.,1,1
1000078.00,Fesulf X 100,Ferrous Sulfate,FESULF X 100 TABS,Pharmacy,TABLETS,JAR,,220,,1,1
1007588.00,Fesulf X 1000,,FESULF X 1000 TABS,Pharmacy,TABLETS,JAR,,960,,1,1
,ficomed,Fluconazole,FICOMED SUSP 50MG/5ML X 1,Pharmacy,SUSPENSION,BOTTLE,,1900,FILGAP HEAITHCARE LTD,1,1
8906000000000.00,FIDSON BITTERS,,FIDSON BITTERS SUSP,Pharmacy,SUSPENSION,BOTTLE,,730,FIDSON HEALTHCARE PLC,1,1
,FIESTA INTIM COOL,,FIESTA INTIM COOL GEL 70ML X 1,Pharmacy,GEL,JAR,,1500,DKT INTERNATIONAL NIG.,1,1
,FIESTA INTIM NATURAL,,FIESTA INTIM NATURAL GEL 70ML X 1,Pharmacy,GEL,JAR,,1500,DKT INTERNATIONAL NIG.,1,1
,FIESTA INTIM WARM,,FIESTA INTIM WARM GEL 70ML X 1,Pharmacy,GEL,JAR,,1500,DKT INTERNATIONAL NIG.,1,1
1007684.00,FIJK,,FIJK X 30 CAPS,Pharmacy,CAPSULES,JAR,,1365,,1,1
1003078.00,FIJK X 48,,FIJK X 48 SYR,Pharmacy,SYRUP,BOTTLE,,880,,1,1
6013206.00,filgrastin,,FILGRASTIN INJ X 1,Pharmacy,INJECTION (POWDER),VIALS,,7700,,1,1
6013096.00,FIMIN,,FIMIN SYR 100ML,Pharmacy,SYRUP,BOTTLE,,280,EMZOR PHARMACEUTICAL INDUSTRIES,1,1
8906040000000.00,fiprostol,,FIPROSTOL TABS 200MCG X 100,Pharmacy,TABLETS,TABS,,2900,,100,10
6008636.00,first aid box l/s,,FIRST AID BOX L/S,Pharmacy,,BOX,,10000,,1,1
6008637.00,first aid box m/s,,FIRST AID BOX M/S,Pharmacy,,BOX,,8000,,1,1
8474.00,FIRST AID BOX S/S,,FIRST AID BOX S/S   X 1,Pharmacy,,BOX,,7200,,1,1
74312168871.00,FISH OIL (NATURE'S BOUNTY) 1200MG CAPS   X 60,,FISH OIL (NATURE'S BOUNTY) 1200MG CAPS   X 60,Pharmacy,,JAR,Paracetamol overdosage ,3000,,1,1
1008827.00,FISH OIL 1000MG(NATURE'S MEASURE) X 30,,FISH OIL 1000MG(NATURE'S MEASURE) X 30,Pharmacy,,BOTTLE,,1460,,1,1
,FISH OIL(MASON),,FISH OIL(MASON) CAPS 1000MG X 120,Pharmacy,CAPSULES,JAR,,4900,megavox ltd,1,1
,FISH OIL(MASON),,FISH OIL(MASON) CAPS 1000MG X 60,Pharmacy,CAPSULES,JAR,,3150,megavox ltd,1,1
6758.00,FLAGYL,Metronidazole,FLAGYL SUSP 200MG/5ML 60ML,Pharmacy,SUSPENSION,BOTTLE,,700,,1,60ML
6011169.00,FLAX SEED OIL(MASON),,FLAX SEED OIL(MASON) SOFTGEL 1000MG X 100,Pharmacy,SOFTGEL,JAR,,4000,,1,1
,flaxseed oil,,FLAXSEED OIL (PIPING ROCK)  SOFTGEL 1000MG X 90,Pharmacy,SOFTGEL,JAR,,4500,LIFEMEANS STANDARD LIMITED,1,1
,flaxseed oil(21 century),,FLAXSEED OIL(21 CENTURY) SOFTGEL 1000MG X 60,Pharmacy,SOFTGEL,JAR,,4000,megavox ltd,1,1
50428979846.00,FLAXSEED OIL(CVS) 1200MG CAP X 100,,FLAXSEED OIL(CVS) 1200MG CAP X 100,Pharmacy,,JAR,,3900,,1,1
6011651.00,FLEMING,,FLEMING SUSP 457MG/5ML X 1,Pharmacy,SUSPENSION,BOTTLE,,1525,,1,1
8901040000000.00,FLEMING,,FLEMING SYR 228.5MG/5ML 70ML,Pharmacy,SYRUP,BOTTLE,,1300,,1,1
1009175.00,FLOBID-DX,,FLOBID-DX EYE DROPS 10ML,Pharmacy,EYE DROPS,BOTTLE,,800,,1,1
1009174.00,FLOBOID,ofloxacin,FLOBOID EYE DROPS 5ML,Pharmacy,EYE DROPS,BOTTLE,,750,,1,1
8901040000000.00,FLOXAPEN,Flucloxacillin,FLOXAPEN SYR 125MG/5ML 100ML,Pharmacy,SYRUP,BOTTLE,,680,WWCVL (GSK),1,100ML
,FLOXINAT ORAL SUSPENSION,Cefuroxime Axetil,FLOXINAT ORAL SUSPENSION SUSP 125MG/5ML X 1,Pharmacy,SUSPENSION,BOTTLE,,1200,BLUE SUMMITH HEALTHCARE LTD,1,1
6012337.00,FlOXSOL,,FLOXSOL EYE DROPS  5ML,Pharmacy,EYE DROPS,BOTTLE,,620,,1,5ML
6156000000000.00,FLU-J,,FLU-J SYR 125MG/5ML,Pharmacy,SYRUP,BOTTLE,,180,,1,1
6156000000000.00,FLUCAMED,,FLUCAMED EYE DROPS 5ML,Pharmacy,EYE DROPS,BOTTLE,,930,DRUGFIELD PHARMACEUTICALS LIMITED,1,1
6156000000000.00,FLUCAMED,,FLUCAMED SUSP  35ml,Pharmacy,SUSPENSION,BOTTLE,,950,DRUGFIELD PHARMACEUTICALS LIMITED,1,35ml
,FLUCONAZOLE,,FLUCONAZOLE (EMZOR) SUSP 50MG 100ML,Pharmacy,SUSPENSION,BOTTLE,,640,,1,100ML
1009168.00,FLUMOX,,FLUMOX SUSP 250MG/5ML 100ML,Pharmacy,SUSPENSION,BOTTLE,,1070,,1,1
6011277.00,FLUPHENAZINE,,FLUPHENAZINE (MULTICOY)  INJ X 10,Pharmacy,INJECTION (POWDER),VIALS,,170,,1,1
,FOETAL STETHOSCOPE,,FOETAL STETHOSCOPE   X 1,Pharmacy,,PCS,,1200,,1,1
6154000000000.00,FOLIC ACID,Folic Acid,FOLIC ACID (EMZOR )  TABS X 1000,Pharmacy,TABLETS,JAR,,950,EMZOR PHARMACEUTICAL INDUSTRIES,1,1
,folic acid (organic health),,FOLIC ACID (ORGANIC HEALTH) TABS 800MCG X 100,Pharmacy,TABLETS,JAR,,1400,,1,1
1000341.00,FOLIC ACID + B12 X 100,Folic Acid,FOLIC ACID + B12 X 100 TABS  {DR MEYER},Pharmacy,TABLETS,JAR,,250,VITABIOTICS (NIGERIA) LTD.,1,1
1007703.00,FOLIC ACID X 100,,FOLIC ACID X 100 (EMZOR)  TABS,Pharmacy,TABLETS,JAR,,160,,1,1
713757000000.00,FOLIC ACID X 100,,FOLIC ACID X 100 (NATURE FILED)  TABS 400MG,Pharmacy,TABLETS,JAR,,2500,,1,1
,folic acid(21 century),,FOLIC ACID(21 CENTURY) TABS 800MCG X 180,Pharmacy,TABLETS,JAR,,2500,megavox ltd,1,1
6011687.00,FOLIC ACID(MASON),,FOLIC ACID(MASON) TABS 800MCG X 100,Pharmacy,TABLETS,JAR,,2400,,1,1
311845000000.00,FOLIC ACID(MASON)*100,,FOLIC ACID(MASON)*100,Pharmacy,,JAR,,2200,,1,1
6012550.00,FOLIC ACID(NATURE MADE),,FOLIC ACID(NATURE MADE) TABS 400MCG X 250,Pharmacy,TABLETS,JAR,,1600,,1,1
6011252.00,folic acid(sundownnaturals),,FOLIC ACID(SUNDOWNNATURALS) TABS 400MCG X 350,Pharmacy,TABLETS,JAR,,1500,,1,1
6010552.00,FOLIMOP,,FOLIMOP SYR 100ML X 1,Pharmacy,SYRUP,BOTTLE,,265,,1,1
,FOLIMOP,,FOLIMOP TABS  X 1000,Pharmacy,TABLETS,JAR,,650,WWCVL (MOPSON),1,1
6013017.00,FORACHE,,FORACHE 10ML,Pharmacy,,JAR,,420,,1,1
10115.00,FORCEP,,FORCEP  BIG SIZE,Pharmacy,,PCS,,750,,1,1
1003018.00,FORTUM,Ceftazidime,FORTUM INJ 1G,Pharmacy,INJECTION (POWDER),VIALS,,2500,WWCVL (GSK),1,1
5766.00,FORTWIN,,FORTWIN INJ  1ML,Pharmacy,INJECTION (SOLUTION),AMPOULES,,170,,1,1ML
14810.00,FRESH ROYAL JELLY(DIANA)600MG,,FRESH ROYAL JELLY(DIANA)600MG CAPS,Pharmacy,CAPSULES,JAR,,5495,,1,1
18906100000000.00,FRUSEMIDE,Frusemide,FRUSEMIDE TABS 40MG X 1000 {LASIX},Pharmacy,TABLETS,PCS,,1000,,1,1
1008967.00,FULL STRENGHT (UNIQUE),,FULL STRENGHT (UNIQUE) INFUSION 500ML,Pharmacy,INFUSION,BOTTLE,,625,,1,1
7587.00,FULL STRENGHT( DANA),,FULL STRENGHT( DANA) INFUSION  500ML,Pharmacy,INFUSION,BOTTLE,,120,,1,500ML
6012997.00,full strength,,FULL STRENGTH (FIDSON)  INFUSION X 1,Pharmacy,INFUSION,JAR,,320,,1,1
8906010000000.00,FUNBACT-A,,FUNBACT-A CREAM 30GM,Pharmacy,CREAM,TUBE,,367,,1,1
6012961.00,fungiban,,FUNGIBAN CREAM X 1,Pharmacy,CREAM,TUBE,,180,,1,1
6011339.00,FUNGUSOL CREAM,,FUNGUSOL CREAM X 1,Pharmacy,,TUBE,,1100,,1,1
1000575.00,Fungusol,Miconazole,FUNGUSOL LOTION 2% 50ML,Pharmacy,LOTION,BOTTLE,,300,,1,50ML
1000220.00,Fungusol,Miconazole,FUNGUSOL POWDER  20G,Pharmacy,POWDER,BOTTLE,,315,,1,20G
6013094.00,FUNMIN,,FUNMIN SYR 100ML,Pharmacy,SYRUP,BOTTLE,,400,,1,1
1009177.00,FURANID,,FURANID SUSP 100/50MG/5ML 60ML,Pharmacy,SUSPENSION,BOTTLE,,170,,1,1
6885.00,FUROXETIL,,FUROXETIL SUSP 125MG 100ML,Pharmacy,SUSPENSION,BOTTLE,,2185,,1,100ML
1002106.00,Fynale,,FYNALE SUSP 60ML,Pharmacy,SUSPENSION,BOTTLE,,450,,1,1
8906010000000.00,G-DERM,,G-DERM CREAM  25G,Pharmacy,CREAM,TUBE,,330,GREENLIFE PHARMACEUTICALS LIMITED,1,25G
,GAINS CANDY,,GAINS CANDY CAPS X 60,Pharmacy,CAPSULES,JAR,,3600,UZORMARK GLOBAL SERVICE LTD,1,1
9163.00,GARLEY POT,,GALLIPOT  BIG SIZE,Pharmacy,,PCS,,855,,1,1
9039.00,GARLEY POT,,GALLIPOT  MEDIUM SIZE,Pharmacy,,PCS,,900,,1,1
9053.00,GARLEY POT,,GALLIPOT  SMALL SIZE,Pharmacy,,PCS,,665,,1,1
311845000000.00,garlic,,GARLIC (MASON)  CAPS  X 100,Pharmacy,CAPSULES,JAR,,1750,,1,1
8654.00,garlic oil,,GARLIC OIL (NATURE FIELD)  CAPS  X 100,Pharmacy,CAPSULES,JAR,,1515,,1,1
1007420.00,GARYMET X  1000,,GARYMET X  1000 TABS 200MG,Pharmacy,TABLETS,JAR,,500,,1,1
6034000000000.00,GaSCOL,,GASCOL SUSP  150ML,Pharmacy,SUSPENSION,BOTTLE,,490,,1,150ML
6011018.00,gascol,,GASCOL TABS  X 6,Pharmacy,TABLETS,TABS,,15,,1,1
6012890.00,gaviscon double action,,GAVISCON DOUBLE ACTION SUSP X 1,Pharmacy,SUSPENSION,JAR,,2730,,1,1
5000160000000.00,GAVISCON,,GAVISCON SUSP  250ML,Pharmacy,SUSPENSION,BOTTLE,,2350,,1,250ML
6013380.00,gbc hand sanitizer,,GBC HAND SANITIZER GEL 500ML X 1,Pharmacy,GEL,JAR,,2500,,1,1
6152110000000.00,GBOMORO TEETHING MIXTURE,,GBOMORO TEETHING MIXTURE SYR  120ML,Pharmacy,SYRUP,BOTTLE,,900,,1,120ML
,GECROL,,GECROL SUSP  100ML,Pharmacy,SUSPENSION,BOTTLE,,205,,1,100ml
1001770.00,GECROL,,GECROL SUSP  200ML,Pharmacy,SUSPENSION,BOTTLE,,340,,1,200ML
9367.00,Gelovit  X 30,,GELOVIT  X 30 SYR 200ML,Pharmacy,SYRUP,BOTTLE,,655,,1,1
6009274.00,geniderm,,GENIDERM CREAM X 1,Pharmacy,CREAM,TUBE,,220,,1,1
8906050000000.00,GENTALAB,,GENTALAB EYE/EAR DROPS 3MG 10ML,Pharmacy,EYE/EAR DROPS,BOTTLE,,155,EMBASSY PHARMCEUTICAL AND CHEM. LTD,1,10ML
4696.00,Gentalek,Gentamicin,GENTALEK EYE DROPS  5ML,Pharmacy,EYE DROPS,BOTTLE,,185,,1,5ML
5114.00,GENTAMICIN,Gentamicin,GENTAMICIN (DRUGFIELD ) OINTMENT  15G,Pharmacy,SKIN OINTMENT,TUBE,,200,,1,15G
6156000000000.00,GENTAMICIN ONITMENT(DRUGFIELD),,GENTAMICIN ONITMENT(DRUGFIELD)  15G X 1,Pharmacy,,BOTTLE,,340,DRUGFIELD PHARMACEUTICALS LIMITED,1,1
1007417.00,GENTAMYCIN,,GENTAMYCIN CREAM 15G,Pharmacy,CREAM,TUBE,,280,,1,1
4421.00,GENTAMYCIN,Gentamicin,GENTAMYCIN EYE/EAR DROPS  10ML(MULTI COY),Pharmacy,EYE/EAR DROPS,BOTTLE,,160,,1,10ML
1000183.00,GESTID,Alumina and Simethicone,GESTID SUSP  200ML,Pharmacy,SUSPENSION,BOTTLE,,620,,1,200ML
7610940000000.00,GINCOSAN,,GINCOSAN CAPLET  X 30,Pharmacy,CAPLET,JAR,,2935,,1,1
8888300000000.00,GINGER TEA POWDER x 24,,GINGER TEA POWDER X 24,Pharmacy,,SACHET,,1115,,1,1
1008826.00,GINGKO BILOBA (NATURE''S MEASURE),,GINGKO BILOBA (NATURE''S MEASURE) CAPS 150MG X 100,Pharmacy,CAPSULES,BOTTLE,,1870,,1,1
6013123.00,GINGKO BILOBA,,GINGKO BILOBA (P/P)  TABS X 60,Pharmacy,TABLETS,JAR,,1700,,1,1
6011636.00,GINGKO BILOBA,,GINGKO BILOBA CAPS  {MASON} X 60,Pharmacy,CAPSULES,JAR,,2950,,1,1
6011012.00,gingko biloba(n/f),,GINGKO BILOBA(N/F) X 90,Pharmacy,,JAR,,3300,,1,1
733739000000.00,GINKGO BILOBA X 30,,GINKGO BILOBA 60MG (NAT. FIELD) X 30 CAPS,Pharmacy,CAPSULES,BOTTLE,,2625,,1,1
,ginkgo BILOBA extract(21 century),,GINKGO BILOBA EXTRACT(21 CENTURY) CAPS X 60,Pharmacy,CAPSULES,JAR,,2500,megavox ltd,1,1
311845000000.00,GINKGO BILOBA(mason)500MG CAPS X 90,,GINKGO BILOBA(MASON)500MG CAPS X 90,Pharmacy,,JAR,,3400,,1,1
1008591.00,ginsaflex,,GINSAFLEX TABS  X 100,Pharmacy,TABLETS,JAR,,3350,,1,1
1008592.00,ginsana,,GINSANA CAPLET G115 X 30,Pharmacy,CAPLET,JAR,,2600,,1,1
1008594.00,ginsana,,GINSANA SYR G115 X 1,Pharmacy,SYRUP,BOTTLE,,1750,,1,1
6013042.00,ginseng complex,,GINSENG COMPLEX (P/P)  TABS  X 75,Pharmacy,TABLETS,JAR,,1900,,1,1
1008819.00,GINSENG TAB 250MG X 30(NATURE''S MEASURE),,GINSENG TAB 250MG X 30(NATURE''S MEASURE),Pharmacy,,BOTTLE,,450,,1,1
,GKD BALM,,GKD BALM  25G X 1,Pharmacy,,BOTTLE,,235,,1,1
,gloatem,,GLOATEM SUSP X 1,Pharmacy,SUSPENSION,BOTTLE,,450,GLOBAL HEALTHCARE LTD,1,1
6009089.00,GLOBAK,,GLOBAK SYR,Pharmacy,SYRUP,BOTTLE,,450,MIRAL PHARM LIMITED,1,1
8906040000000.00,gloderm,,GLODERM CREAM X 1,Pharmacy,CREAM,TUBE,,250,,1,1
6011968.00,GlOTHROX,Azithromycin,GLOTHROX SUSP 200MG X 1,Pharmacy,SUSPENSION,BOTTLE,,550,,1,1
,gluco-wel(biowell),,GLUCO-WEL(BIOWELL) CAPS X 60,Pharmacy,CAPSULES,JAR,,4000,CARE VANTAGE,1,1
1008.00,GLUCOSE D,,GLUCOSE D (MUNRO)   400G,Pharmacy,,TIN,,740,,1,1
6011580.00,GlUCOSE D(EVANS),,GLUCOSE D(EVANS)   175G,Pharmacy,,TIN,,700,,1,175G
8904030000000.00,glucose(greenlife)500g,,GLUCOSE(GREENLIFE)500G X 1,Pharmacy,,JAR,,910,,1,1
6890760000000.00,GLUCOSE-D 175G (MUNRO),,GLUCOSE-D 175G (MUNRO),Pharmacy,,TIN,,540,RAMSGATE CENTRAL STORE,1,1
6153400000000.00,glucose-d(evans),,GLUCOSE-D(EVANS)  400G,Pharmacy,,TIN,,850,,1,1
,glutathione,,GLUTATHIONE CAPS 500MG X 30,Pharmacy,CAPSULES,JAR,,3750,LIFEMEANS STANDARD LIMITED,1,1
733740000000.00,glutathione x 60,,GLUTATHIONE X 60 CAPS,Pharmacy,CAPSULES,JAR,,5200,,1,1
6013154.00,GLUTHAWHITE,,GLUTHAWHITE TABS  X 100,Pharmacy,TABLETS,JAR,,4200,,1,1
1000356.00,GLYCERIN BORAX,,GLYCERIN BORAX (MOKO) LOTION  50ML,Pharmacy,LOTION,BOTTLE,,220.14,,1,50ML
12198.00,GLYCERIN BORAX X 40,,GLYCERIN BORAX X 40 (OAKFAITH)   60ML,Pharmacy,,BOTTLE,,200,,1,60ML
5012620000000.00,GlYCERYL TRINITRATE 500MCG,,GLYCERYL TRINITRATE 500MCG TABS  X 100,Pharmacy,TABLETS,JAR,,2550,,1,1
6009650000000.00,GO WOMAN,,GO WOMAN TABS  X 60,Pharmacy,TABLETS,JAR,,1775,,1,60
41331011051.00,GOYA EXTRA VIRGIN OIL,,GOYA EXTRA VIRGIN OIL   250ML,Pharmacy,,BOTTLE,,930,,1,250ML
14997.00,greenlin child,,GREENLIN CHILD SYR 100ML,Pharmacy,SYRUP,BOTTLE,,250,,1,1
6009339.00,greensol,,GREENSOL CREAM 50GM X 1,Pharmacy,CREAM,TUBE,,310,GREENLIFE PHARMACEUTICALS LIMITED,1,1
1007821.00,GRIFULVIN B/S (CAMPHARM),,GRIFULVIN B/S (CAMPHARM) SYR,Pharmacy,SYRUP,BOTTLE,,250,,1,1
1007685.00,GRIFUVIN (CAMPHARM),,GRIFUVIN (CAMPHARM) SYR 100ML,Pharmacy,SYRUP,BOTTLE,,170,,1,1
1085.00,GRIPE WATER MAYER X 30,,GRIPE WATER MEYER X 30 200ML (FARMEX),Pharmacy,SYRUP,BOTTLE,,180,,1,200ML
1000354.00,GRIPE WATER,,GRIPE WATER SYR  {SKG} 148ML,Pharmacy,SYRUP,BOTTLE,,525,,1,1
1000087.00,Gripe Water,,GRIPE WATER SYR 100ML {SKG},Pharmacy,SYRUP,BOTTLE,,440,SKG PHARMA LTD,1,1
,GRIPE WATER(ERNEST),,GRIPE WATER(ERNEST) SOLUTION 150ML X 1,Pharmacy,SOLUTION,BOTTLE,,550,NESTCHEM PHARMACEUTICALS NIG LTD,1,1
6011288.00,griseofulvin cream,,GRISEOFULVIN CREAM X 1,Pharmacy,,TUBE,,530,,1,1
6012641.00,GRISEOVAL,,GRISEOVAL SUSP 125/5MG 100ML,Pharmacy,SUSPENSION,BOTTLE,,525,,1,100ML
6012923.00,GSUNATE,,GSUNATE INJ 120MG X 1,Pharmacy,INJECTION (POWDER),VIALS,,670,,1,1
6012924.00,GSUNATE,,GSUNATE INJ 60MG X 1,Pharmacy,INJECTION (POWDER),VIALS,,570,,1,1
1007803.00,GUAFENSIN,,GUAFENSIN SYR 100ML,Pharmacy,SYRUP,BOTTLE,,350,,1,1
15175.00,gummies multivitamin,,GUMMIES MULTIVITAMIN TABS X60,Pharmacy,TABLETS,JAR,,3100,,1,1
7916.00,GV  PAINT,,GV  PAINT SOLUTION 50ML {PACKMOORE},Pharmacy,SOLUTION,BOTTLE,,95,,1,1
8293.00,GV PAINT,,GV PAINT SOLUTION  15ML {MOKO},Pharmacy,SOLUTION,BOTTLE,,183,,1,15ML
6777.00,GYNO-DAKTARIN,,GYNO-DAKTARIN CREAM  40GM,Pharmacy,CREAM,TUBE,,2340,,1,40GM
1007596.00,H.D CREAM,,H.D CREAM,Pharmacy,,TUBE,,300,,1,1
5099190000000.00,H.S 12 TONIC,,H.S 12 TONIC SYR  200ML,Pharmacy,SYRUP,BOTTLE,,1900,,1,200ML
1008971.00,HAEM F,,HAEM F SYR 200ML,Pharmacy,SYRUP,BOTTLE,,90,,1,1
7249.00,HAEMARON,,HAEMARON SYR  200ML,Pharmacy,SYRUP,BOTTLE,,255,,1,200ML
8337.00,HAEMOGLOBIN SCALE,,HAEMOGLOBIN (HB) SCALE,Pharmacy,,PCS,,200,,1,1
6011606.00,HAEMOPLEX,,HAEMOPLEX SYR X 1,Pharmacy,SYRUP,BOTTLE,,815,,1,1
6156000000000.00,HAEPLER TONIC,,HAEPLER TONIC SYR  200ML,Pharmacy,SYRUP,BOTTLE,,480,,1,200ML
6012818.00,HAIR SKIN & NAILS MAX,,HAIR SKIN & NAILS MAX CAPS 5000MCG X 90,Pharmacy,CAPSULES,JAR,,5100,,1,1
6012819.00,HAIR SKIN & NAILS(ULTIMATE),,HAIR SKIN & NAILS(ULTIMATE) CAPS  X 120,Pharmacy,CAPSULES,JAR,,3600,,1,1
,HAIRWEL(BIOWELL),,HAIRWEL(BIOWELL) TABS 10000MCG X 60,Pharmacy,TABLETS,JAR,,3200,CARE VANTAGE,1,1
8904190000000.00,HALER,,HALER CREAM XG,Pharmacy,CREAM,TUBE,,300,,1,1
6013438.00,HALF STRENGHT DARROWS(fidson),,HALF STRENGHT DARROWS(FIDSON) SOLUTION 500ML X 1,Pharmacy,SOLUTION,BOTTLE,,320,,1,1
1008972.00,HALF STRENGHT DARROWS(UNIQUE),,HALF STRENGHT DARROWS(UNIQUE) INFUSION 500ML,Pharmacy,INFUSION,BOTTLE,,425,,1,1
3312585.00,HALFAN,Halofantrine,HALFAN SYR  30ML,Pharmacy,SYRUP,BOTTLE,,1550,WWCVL (GSK),1,30ML
,haliborange,,HALIBORANGE SYR 300ML X 1,Pharmacy,SYRUP,BOTTLE,,6500,ONYI-JEK GLOBAL RESOURCES,1,1
6012716.00,haliborange,,HALIBORANGE SYR X 1,Pharmacy,SYRUP,BOTTLE,,2950,,1,1
,haloperidol (excel),,HALOPERIDOL (EXCEL) TABS 5MG X 500,Pharmacy,TABLETS,JAR,,1850,EXCEL CHARIS PHARM CHEMICAL LTD,1,1
6013139.00,hand sanitizer,,HAND SANITIZER   1L,Pharmacy,,JAR,,2500,,1,1L
6013344.00,HAND SANITZER,,HAND SANITZER  120ML X 1,Pharmacy,,JAR,,380,,1,1
6013343.00,HAND SANITZER,,HAND SANITZER  70ML X 1,Pharmacy,,JAR,,500,,1,1
5827.00,HARTMANS,,HARTMANS (UNIQUE)  INFUSION 500ML X 20,Pharmacy,INFUSION,BOTTLE,,12500,,20,500ML
6012575.00,HB 12 KID BABY & INFANT,,HB 12 KID BABY & INFANT SYR  125ML,Pharmacy,SYRUP,BOTTLE,,1300,,1,125ML
6010804.00,HB 12 PLUS,,HB 12 PLUS SYR 200ML X 1,Pharmacy,SYRUP,BOTTLE,,1300,,1,1
1000405.00,HB 12 TONIC,,HB 12 TONIC SYR  200ML,Pharmacy,SYRUP,BOTTLE,,1000,,1,200ML
5099190000000.00,HB FORTE,,HB FORTE SYR 200ML,Pharmacy,SYRUP,BOTTLE,,1850,,1,1
6012376.00,HEALBATIC,,HEALBATIC TABS X 30,Pharmacy,TABLETS,JAR,,3010,,1,1
,healthy eyes(21 century),,HEALTHY EYES(21 CENTURY) TABS X 36,Pharmacy,TABLETS,JAR,,3200,megavox ltd,1,1
6011057.00,HEALTHY KID (BABY&INFANT),,HEALTHY KID (BABY&INFANT) SYR  100ML,Pharmacy,SYRUP,BOTTLE,,1600,,1,100ML
6009096.00,healthy you kids x 30,,HEALTHY YOU KIDS X 30 TABS,Pharmacy,TABLETS,JAR,,3400,,1,1
713757000000.00,HEALTHY YOU MEN`S FORMULAR 50+,,HEALTHY YOU MEN`S FORMULAR 50+ TABS  X 30,Pharmacy,TABLETS,JAR,,3000,,1,1
1007706.00,HEALTHY YOU MEN`S FORMULAR X 30,,HEALTHY YOU MEN`S FORMULAR X 30 TABS,Pharmacy,TABLETS,JAR,,3350,,1,1
1007709.00,HEALTHY YOU WOMEN`S FORMULAR 50+,,HEALTHY YOU WOMEN`S FORMULAR 50+ TABS X 30,Pharmacy,TABLETS,JAR,,3650,,1,1
713757000000.00,HEALTHY YOU WOMEN`SFORMULAR X 30,,HEALTHY YOU WOMEN`SFORMULAR X 30 TABS,Pharmacy,TABLETS,JAR,,3350,,1,1
8901140000000.00,HEEL,,HEEL CREAM 50G,Pharmacy,CREAM,TUBE,,260,,1,1
11733.00,HEMAFOLIN TONIC,,HEMAFOLIN TONIC   200ML,Pharmacy,,BOTTLE,,450,,1,200ML
6012445.00,HEMOFORCE FORTE,,HEMOFORCE FORTE SYR 200ML X 1,Pharmacy,SYRUP,BOTTLE,,490,,1,1
8902290000000.00,HEMOFORCE PLUS (SHALINA),,HEMOFORCE PLUS (SHALINA) SYR 200ML,Pharmacy,SYRUP,BOTTLE,,740,SHALINA HEALTHCARE NIGERIA LTD,1,1
,HEMOPLUS,,HEMOPLUS CREAM 20G X 1,Pharmacy,CREAM,TUBE,,810,DRUGFIELD PHARMACEUTICALS LIMITED,1,1
1003630.00,HEPANTIVIR (securinine ) x 60,,HEPANTIVIR (SECURININE ) X 60 CAPS 200MG,Pharmacy,CAPSULES,JAR,,7000,,1,1
6760.00,HEPARIN,Heparin,HEPARIN (ALPHA)  INJ X 1,Pharmacy,INJECTION (SOLUTION),VIALS,,3350,,1,1
6013188.00,HEPARIN,,HEPARIN (EXCEL)  INJ X 1,Pharmacy,INJECTION (POWDER),VIALS,,3500,,1,1
15071.00,HEPARIN,,HEPARIN (ROTEX)  INJ 5000I.U,Pharmacy,INJECTION (SOLUTION),VIALS,,2695,,1,1
6013313.00,HEPATITIS B IMMUNOGLOBIN(CHILD),,HEPATITIS B IMMUNOGLOBIN(CHILD) INJ 100IU X 1,Pharmacy,INJECTION (SOLUTION),VIALS,,43000,,1,1
1007539.00,HER BABY COUGH,,HER BABY COUGH SYR 100ML,Pharmacy,SYRUP,BOTTLE,,100,,1,1
6009210.00,herbex slimmers,,HERBEX SLIMMERS SYR X 1,Pharmacy,SYRUP,BOTTLE,,2700,,1,1
8014.00,HEX-ORANGE X 30,,HEX-ORANGE SYR 300ML,Pharmacy,SYRUP,BOTTLE,,450,,1,1
1000363.00,HEXEDINE,Artesunate,HEXEDINE MOUTHWASH  100ML,Pharmacy,MOUTHWASH,BOTTLE,,380,,1,100ML
,HISTIN,,HISTIN SYR  100ML,Pharmacy,SYRUP,BOTTLE,,180,,1,100ML
15231.00,HMG IVF-M (MENOTROPINE),,HMG IVF-M (MENOTROPINE) INJ 75IU,Pharmacy,INJECTION (SOLUTION),VIALS,,4900,,1,1
6013099.00,HONEY(BROOKS),,HONEY(BROOKS) 35CL,Pharmacy,,JAR,,900,,1,1
1007418.00,HOSPIMOX,,HOSPIMOX SUSP 125ML/5ML,Pharmacy,SUSPENSION,BOTTLE,,445,,1,1
6795.00,HUMULIN,,HUMULIN INJ 70/30 10ML,Pharmacy,INJECTION (SOLUTION),VIALS,,6050,,1,10ML
